"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"b_Guidelines&Conditions","R27",,,,,,
"b_Guidelines&Conditions","S27",,,,,,
"b_Guidelines&Conditions","T27",,,,,,
"b_Guidelines&Conditions","U27",,,,,,
"b_Guidelines&Conditions","A28",,,,,,
"b_Guidelines&Conditions","B28",,,,,,
"b_Guidelines&Conditions","C28",,,,,,
"b_Guidelines&Conditions","D28",,,,,,
"b_Guidelines&Conditions","E28",,,,,,
"b_Guidelines&Conditions","F28",,,,,,
"b_Guidelines&Conditions","G28",,,,,,
"b_Guidelines&Conditions","H28",,,,,,
"b_Guidelines&Conditions","I28",,,,,,
"b_Guidelines&Conditions","J28",,,,,,
"b_Guidelines&Conditions","K28",,,,,,
"b_Guidelines&Conditions","L28",,,,,,
"b_Guidelines&Conditions","M28",,,,,,
"b_Guidelines&Conditions","N28",,,,,,
"b_Guidelines&Conditions","O28",,,,,,
"b_Guidelines&Conditions","P28",,,,,,
"b_Guidelines&Conditions","Q28",,,,,,
"b_Guidelines&Conditions","R28",,,,,,
"b_Guidelines&Conditions","S28",,,,,,
"b_Guidelines&Conditions","T28",,,,,,
"b_Guidelines&Conditions","U28",,,,,,
"b_Guidelines&Conditions","A29",,,,,,
"b_Guidelines&Conditions","B29",,,,,,
"b_Guidelines&Conditions","C29",,,,,,
"b_Guidelines&Conditions","D29",,,,,,
"b_Guidelines&Conditions","E29",,,,,,
